x,y,z
168.408,176.213,0
169.927,170.961,0
172.16,168.923,0
171.688,166.156,0
166.413,159.769,0
164.714,157.099,0
163.335,153.952,0
162.077,150.517,0
160.853,147.395,0
158.757,143.118,0
156.946,141.161,0
154.057,139.909,0
157.962,141.081,0
160.515,145.618,0
161.58,148.16,0
162.378,150.271,0
163.412,153.039,0
166.517,159.653,0
171.155,166.37,0
172.481,168.807,0
169.045,166.005,0
169.75,170.945,0
168.679,176.23,0
166.993,180.563,0
164.776,184.397,0
163.544,190.679,0
163.142,192.167,0
162.071,194.015,0
162.071,194.015,5
150.198,163.955,5
150.198,163.955,0
150.198,163.955,0
150.657,161.933,0
149.961,160.191,0
148.073,158.404,0
145.502,156.918,0
142.401,155.856,0
140.208,155.742,0
136.857,152.022,0
135.923,153.501,0
134.611,154.865,0
131.77,156.82,0
129.699,157.635,0
127.817,157.891,0
124.504,156.411,0
122.818,151.854,0
125.771,157.42,0
124.67,153.986,0
123.355,152.34,0
122.163,152.462,0
116.939,156.959,0
115.226,157.534,0
113.877,156.298,0
108.25,156.189,0
111.479,154.545,0
113.559,152.961,0
114.505,152.139,0
116.484,150.32,0
118.99,148.081,0
120.715,146.751,0
138.018,147.013,0
140.972,146.968,0
143.046,147.088,0
145.048,147.901,0
146.874,149.118,0
149.027,150.687,0
150.063,151.301,0
151.969,151.938,0
147.976,145.055,0
143.25,144.513,0
141.7,144.446,0
137.098,144.063,0
125.931,140.929,0
116.069,139.643,0
114.019,140.09,0
111.126,141.483,0
106.601,145.013,0
104.848,145.582,0
102.778,144.086,0
102.762,141.181,0
103.746,138.935,0
109.148,133.983,0
111.954,132.995,0
119.997,132.004,0
123.924,132.163,0
127.106,133.814,0
131.059,134.767,0
139.8,135.66,0
142.801,136.305,0
145.316,137.284,0
147.261,138.306,0
149.691,139.807,0
154.052,142.88,0
156.991,145.012,0
156.991,145.012,5
129.113,141.199,5
129.113,141.199,0
129.113,141.199,0
126.827,141.702,0
116.093,140.081,0
114.036,140.126,0
111.118,141.152,0
106.59,144.864,0
104.911,145.375,0
103.316,144.052,0
103.082,141.644,0
109.766,133.811,0
112.187,132.846,0
118.81,133.464,0
121.263,134.48,0
122.89,135.202,0
122.89,135.202,5
96.5475,121.781,5
96.5475,121.781,0
96.5475,121.781,0
94.4842,125.274,0
93.3628,128.151,0
91.8143,135.789,0
91.1983,143.828,0
90.7356,151.203,0
89.7212,162.005,0
88.85,167.745,0
88.5522,169.307,0
87.734,172.918,0
87.8528,172.908,0
89.0962,168.054,0
90.03,162.106,0
90.7818,151.132,0
91.0537,143.76,0
91.607,135.779,0
93.603,126.307,0
94.4379,124.15,0
97.5375,118.802,0
97.5375,118.802,5
75.9732,108.006,5
75.9732,108.006,0
75.9732,108.006,0
76.2412,122.943,0
76.9221,130.911,0
77.2702,132.418,0
78.8983,136.238,0
79.9503,137.56,0
81.7445,138.924,0
82.0099,139.088,0
79.0967,140.773,0
76.6557,139.86,0
74.0306,140.327,0
72.3082,142.214,0
71.2897,144.885,0
71.3703,153.666,0
71.6727,157.94,0
70.8811,167.37,0
69.7295,181.961,0
70.6186,185.936,0
72.3198,189.859,0
76.0301,198.174,0
75.9871,203.946,0
77.0143,207.015,0
79.8645,210.124,0
83.1505,210.661,0
89.2128,211.28,0
92.5858,214.981,0
93.9008,219.013,0
95.4786,226.861,0
96.1967,230.894,0
96.8491,234.038,0
97.6607,237.18,0
100.799,245.085,0
105.635,252.68,0
108.882,258.08,0
109.804,260.191,0
110.867,264,0
111.972,271.823,0
113.336,282.178,0
112.551,291.866,0
110.295,296.042,0
106.946,299.009,0
106.946,299.009,5
135.894,295.029,5
135.894,295.029,0
135.894,295.029,0
128.852,286.802,0
127.525,285.08,0
124.552,281.111,0
120.842,276.1,0
116.783,270.838,0
115.977,269.849,0
114.575,268.191,0
115.983,269.971,0
121.103,275.067,0
124.857,280.027,0
127.544,284.021,0
128.715,285.77,0
132.715,291.233,0
136.083,294.91,0
136.083,294.91,5
150.983,293.098,5
150.983,293.098,0
150.983,293.098,0
153.037,294.811,0
159.906,298.01,0
162.074,298.31,0
165.064,298.007,0
168.77,296.345,0
171.272,295.124,0
174.006,294.573,0
176.572,295.21,0
178.309,296.455,0
180.126,297.763,0
186.79,298.573,0
193.003,296.681,0
196.248,294.988,0
199.685,291.923,0
201.213,289.261,0
201.942,286.867,0
199.044,285.827,0
200.948,287.473,0
200.856,289.635,0
199.159,291.622,0
198.127,292.505,0
194.878,294.907,0
192.973,296.029,0
190.952,296.973,0
187.041,298.159,0
180.087,297.619,0
175.84,293.649,0
173.092,294.304,0
171.202,295.445,0
168.572,296.702,0
166.372,296.23,0
165.858,293.921,0
165.858,293.921,5
153.852,250.013,5
153.852,250.013,0
153.852,250.013,0
150.033,247.459,0
149.114,246.591,0
146.491,243.622,0
144.568,241.187,0
137.9,233.294,0
136.749,232.066,0
130.337,226.087,0
129.328,225.293,0
126.627,223.389,0
130.035,225.971,0
131.915,227.071,0
139.313,225.727,0
141.517,227.416,0
143.093,230.007,0
144.339,231.508,0
146.653,233.457,0
149.293,234.977,0
150.706,233.704,0
152.268,231.137,0
153.844,231.182,0
157.024,232.544,0
158.997,232.532,0
163.008,233.643,0
176.968,234.342,0
182.059,233.051,0
185.962,231.549,0
