x,y,z
87.3669,49.3379,0
87.0077,46.9494,0
84.977,43.0651,0
84.7809,41.9414,0
84.706,39.4691,0
84.0476,36.8471,0
83.4311,35.5161,0
82.5964,33.841,0
82.1877,32.1381,0
82.4797,29.2656,0
82.2425,28.2423,0
81.4901,27.5068,0
81.4901,27.5068,0
81.4901,27.5068,1
81.4901,27.5068,1
82.4635,28.1959,1
82.4635,28.1959,0
82.4413,28.5987,0
82.3507,29.296,0
82.1987,32.1026,0
82.5974,33.5015,0
83.4084,35.2022,0
84.0865,36.8009,0
84.6709,39.4926,0
84.7625,41.9522,0
85.0268,43.0218,0
85.4207,43.7407,0
86.4023,45.1819,0
86.9496,46.6035,0
87.3819,49.3264,0
87.6913,51.1903,0
87.8726,52.9094,0
87.8726,52.9094,0
87.8726,52.9094,1
87.8726,52.9094,1
83.9865,50.4411,1
83.9865,50.4411,0
83.4819,49.9159,0
82.7348,49.136,0
81.4431,47.9676,0
80.3884,47.2813,0
79.6576,46.9492,0
78.336,46.6434,0
76.3583,46.8089,0
75.1006,47.0965,0
73.307,47.4563,0
68.4255,47.695,0
67.0721,48.0395,0
65.2472,49.3387,0
65.2472,49.3387,0
65.2472,49.3387,1
65.2472,49.3387,1
65.2297,49.3073,1
65.2297,49.3073,0
65.6767,48.7393,0
66.3554,48.2493,0
67.2482,47.923,0
68.1595,47.7767,0
73.3925,47.6641,0
75.1141,47.2291,0
76.2128,46.5807,0
76.2128,46.5807,0
76.2128,46.5807,1
76.2128,46.5807,1
78.2824,46.567,1
78.2824,46.567,0
79.8375,46.9032,0
80.7531,47.3414,0
81.4419,47.8274,0
81.7418,48.0755,0
82.1021,48.389,0
82.3994,48.6483,0
83.0659,49.2271,0
83.7636,50.0001,0
83.892,50.7128,0
83.3604,51.1061,0
81.9142,51.1106,0
81.0512,50.5238,0
79.7474,50.4261,0
79.7474,50.4261,0
79.7474,50.4261,1
79.7474,50.4261,1
78.6609,49.7498,1
78.6609,49.7498,0
75.8721,49.7116,0
73.0216,50.4629,0
70.1196,50.9201,0
67.9035,50.422,0
67.6986,49.7357,0
67.9494,49.4426,0
68.8633,48.8998,0
68.8633,48.8998,0
68.8633,48.8998,1
68.8633,48.8998,1
67.752,50.4331,1
67.752,50.4331,0
70.0777,50.7103,0
70.6539,50.6651,0
73.0393,50.251,0
75.8739,49.7904,0
78.5863,49.9359,0
79.7884,50.2193,0
81.0541,50.6456,0
81.9578,50.9499,0
83.2166,51.2244,0
83.2166,51.2244,0
83.2166,51.2244,1
83.2166,51.2244,1
82.5619,54.6348,1
82.5619,54.6348,0
81.893,54.6386,0
81.3948,54.5342,0
80.7714,54.2863,0
80.106,53.9026,0
79.1037,53.181,0
77.917,52.3067,0
77.222,51.8813,0
76.2276,51.4706,0
76.2276,51.4706,0
76.2276,51.4706,1
76.2276,51.4706,1
78.3367,53.9489,1
78.3367,53.9489,0
77.166,53.0139,0
76.5506,52.6108,0
75.9764,52.3027,0
75.1375,51.9571,0
74.0707,51.6459,0
72.6071,51.4025,0
69.4424,51.77,0
68.5166,52.3186,0
67.5996,53.3648,0
67.1283,54.2574,0
66.6,54.901,0
66.0289,55.0745,0
65.0184,54.7783,0
64.1512,53.9314,0
64.1512,53.9314,0
64.1512,53.9314,1
64.1512,53.9314,1
62.9473,51.1229,1
62.9473,51.1229,0
63.3124,52.2627,0
63.6471,52.9865,0
64.4193,54.13,0
64.983,54.6922,0
65.638,55.1574,0
67.0619,55.6958,0
68.3501,55.7131,0
68.8315,55.5625,0
69.3589,55.2126,0
69.9367,54.0115,0
69.9367,54.0115,0
69.9367,54.0115,1
69.9367,54.0115,1
66.2401,56.4495,1
66.2401,56.4495,0
66.5628,57.0997,0
66.7971,57.4333,0
67.1281,57.8021,0
67.432,58.0719,0
68.1663,58.5563,0
69.1001,58.9624,0
70.4397,59.3046,0
71.8904,59.4743,0
73.354,59.5008,0
76.1936,59.2561,0
