137.3077,70.9333,0.0
140.5285,70.2859,0.0
142.5838,69.3210,0.0
142.5838,69.3210,0.0
142.5838,69.3210,1.0
142.5838,69.3210,1.0
146.4560,69.3005,1.0
146.4560,69.3005,0.0
149.3653,69.8009,0.0
151.0780,70.4529,0.0
152.3669,71.1764,0.0
152.9279,71.5454,0.0
153.6018,72.0122,0.0
154.1582,72.3980,0.0
155.4049,73.2596,0.0
156.7104,74.4098,0.0
156.9506,75.4703,0.0
155.9560,76.0557,0.0
153.2507,76.0620,0.0
151.6357,75.1889,0.0
149.1970,75.0435,0.0
149.1970,75.0435,0.0
149.1970,75.0435,1.0
149.1970,75.0435,1.0
147.1642,74.0371,1.0
147.1642,74.0371,0.0
141.9462,73.9804,0.0
136.6134,75.0981,0.0
131.1842,75.7785,0.0
127.0381,75.0372,0.0
126.6553,74.0161,0.0
127.1246,73.5798,0.0
128.8340,72.7724,0.0
128.8340,72.7724,0.0
128.8340,72.7724,1.0
128.8340,72.7724,1.0
126.7550,75.0540,1.0
126.7550,75.0540,0.0
131.1057,75.4667,0.0
132.1841,75.3995,0.0
136.6471,74.7831,0.0
141.9502,74.0975,0.0
147.0242,74.3138,0.0
149.2735,74.7359,0.0
151.6416,75.3701,0.0
153.3319,75.8231,0.0
155.6867,76.2316,0.0
155.6867,76.2316,0.0
155.6867,76.2316,1.0
155.6867,76.2316,1.0
154.4624,81.3068,1.0
154.4624,81.3068,0.0
153.2111,81.3125,0.0
152.2785,81.1571,0.0
151.1123,80.7881,0.0
149.8675,80.2174,0.0
147.9925,79.1432,0.0
145.7722,77.8423,0.0
144.4720,77.2091,0.0
142.6115,76.5980,0.0
142.6115,76.5980,0.0
142.6115,76.5980,1.0
142.6115,76.5980,1.0
146.5576,80.2861,1.0
146.5576,80.2861,0.0
144.3671,78.8949,0.0
143.2160,78.2948,0.0
142.1416,77.8365,0.0
140.5721,77.3220,0.0
138.5762,76.8590,0.0
135.8379,76.4967,0.0
129.9177,77.0438,0.0
128.1852,77.8601,0.0
126.4699,79.4168,0.0
125.5881,80.7450,0.0
124.5994,81.7031,0.0
123.5309,81.9614,0.0
121.6406,81.5204,0.0
120.0184,80.2604,0.0
120.0184,80.2604,0.0
120.0184,80.2604,1.0
120.0184,80.2604,1.0
117.7658,76.0804,1.0
117.7658,76.0804,0.0
118.4489,77.7766,0.0
119.0752,78.8540,0.0
120.5200,80.5555,0.0
121.5746,81.3923,0.0
122.8003,82.0848,0.0
125.4640,82.8859,0.0
127.8737,82.9117,0.0
128.7746,82.6875,0.0
129.7613,82.1667,0.0
130.8424,80.3791,0.0
130.8424,80.3791,0.0
130.8424,80.3791,1.0
130.8424,80.3791,1.0
123.9262,84.0074,1.0
123.9262,84.0074,0.0
124.5301,84.9749,0.0
124.9684,85.4716,0.0
125.5874,86.0202,0.0
126.1564,86.4218,0.0
127.5298,87.1427,0.0
129.2768,87.7475,0.0
131.7829,88.2567,0.0
134.4974,88.5087,0.0
137.2358,88.5486,0.0
142.5481,88.1843,0.0
143.6127,88.0530,0.0
146.9879,87.5123,0.0
146.9879,87.5123,0.0
146.9879,87.5123,1.0
146.9879,87.5123,1.0
147.1411,87.6094,1.0
147.1411,87.6094,0.0
143.4510,87.9375,0.0
142.3739,88.0693,0.0
137.2470,88.6006,0.0
134.6446,88.6426,0.0
132.0040,88.3827,0.0
129.4306,87.7044,0.0
127.9872,87.0781,0.0
127.9872,87.0781,0.0
127.9872,87.0781,1.0
127.9872,87.0781,1.0
139.9530,82.4660,1.0
139.9530,82.4660,0.0
141.0552,81.2254,0.0
141.5403,80.3224,0.0
142.9626,80.2079,0.0
145.3762,80.8243,0.0
148.3957,81.7735,0.0
150.5189,82.2717,0.0
154.4380,82.4334,0.0
154.4380,82.4334,0.0
154.4380,82.4334,1.0
154.4380,82.4334,1.0
154.4341,82.4365,1.0
154.4341,82.4365,0.0
150.5209,82.3069,0.0
148.4452,81.6296,0.0
144.5499,80.9629,0.0
142.5079,80.2179,0.0
141.6103,80.8831,0.0
140.8618,81.6916,0.0
139.7669,82.2864,0.0
138.9439,82.1278,0.0
139.1392,80.7833,0.0
139.1392,80.7833,0.0
139.1392,80.7833,1.0
139.1392,80.7833,1.0
138.6997,101.2547,1.0
138.6997,101.2547,0.0
139.5907,102.5252,0.0
140.1411,103.4838,0.0
141.3093,104.8845,0.0
142.5224,105.9130,0.0
149.0564,110.9703,0.0
149.8649,111.9778,0.0
150.4840,113.3853,0.0
150.5137,114.3618,0.0
149.9447,115.8481,0.0
148.9224,117.3685,0.0
147.9133,118.7613,0.0
147.2269,119.9021,0.0
146.5834,121.8725,0.0
146.2487,124.2218,0.0
146.1055,125.0141,0.0
145.8138,126.0310,0.0
145.8138,126.0310,0.0
145.8138,126.0310,1.0
145.8138,126.0310,1.0
147.6512,119.3976,1.0
147.6512,119.3976,0.0
149.1785,117.9581,0.0
150.1870,116.3873,0.0
150.5651,114.8443,0.0
150.4173,113.4032,0.0
149.5712,111.5263,0.0
148.3403,109.9334,0.0
143.4589,105.7807,0.0
140.7404,103.8382,0.0
139.7108,103.0817,0.0
139.7108,103.0817,0.0
139.7108,103.0817,1.0
139.7108,103.0817,1.0
135.3455,103.8461,1.0
135.3455,103.8461,0.0
135.8518,104.1107,0.0
137.9169,104.9722,0.0
141.0559,106.4201,0.0
142.6821,107.8933,0.0
142.8827,109.0420,0.0
142.5092,110.2584,0.0
143.7553,112.8818,0.0
143.7553,112.8818,0.0
143.7553,112.8818,1.0
143.7553,112.8818,1.0
143.6622,112.9328,1.0
143.6622,112.9328,0.0
142.3646,111.1693,0.0
142.2511,109.7985,0.0
142.2227,109.0766,0.0
142.0102,108.2246,0.0
140.6176,106.8916,0.0
139.5240,106.3099,0.0
136.6622,104.9701,0.0
133.9252,102.9263,0.0
133.9252,102.9263,0.0
133.9252,102.9263,1.0
133.9252,102.9263,1.0
128.0413,106.6816,1.0
128.0413,106.6816,0.0
126.7867,107.0533,0.0
125.8937,107.2459,0.0
124.1935,107.5578,0.0
122.9646,107.8292,0.0
121.7766,108.2093,0.0
120.7437,108.6792,0.0
119.6837,109.3528,0.0
118.7168,110.2159,0.0
118.7168,110.2159,0.0
118.7168,110.2159,1.0
118.7168,110.2159,1.0
115.6584,108.8750,1.0
115.6584,108.8750,0.0
117.1731,108.2886,0.0
120.9219,106.2605,0.0
122.2828,105.6783,0.0
125.7491,105.4001,0.0
126.7451,105.7823,0.0
128.1496,106.7908,0.0
128.1496,106.7908,0.0
128.1496,106.7908,1.0
128.1496,106.7908,1.0
112.1696,108.8446,1.0
112.1696,108.8446,0.0
109.6676,107.2265,0.0
106.0884,106.2395,0.0
101.8459,106.4910,0.0
99.5207,107.0774,0.0
98.3453,107.0648,0.0
97.0424,106.2306,0.0
97.0424,106.2306,0.0
97.0424,106.2306,1.0
97.0424,106.2306,1.0
96.3026,105.0998,1.0
96.3026,105.0998,0.0
97.9658,107.0528,0.0
99.4765,107.2680,0.0
100.7351,107.0438,0.0
102.4195,106.5824,0.0
105.5756,106.1093,0.0
107.1715,106.3351,0.0
111.1869,109.1979,0.0
111.1255,110.7340,0.0
110.1811,111.8775,0.0
110.1811,111.8775,0.0
110.1811,111.8775,1.0
110.1811,111.8775,1.0
107.0051,101.8894,1.0
107.0051,101.8894,0.0
108.6268,100.1480,0.0
109.5811,96.9407,0.0
109.9765,95.8970,0.0
110.4101,94.8586,0.0
111.1493,92.5118,0.0
112.1518,89.7545,0.0
112.1518,89.7545,0.0
112.1518,89.7545,1.0
112.1518,89.7545,1.0
113.6256,88.6846,1.0
113.6256,88.6846,0.0
113.3141,87.2319,0.0
109.8326,83.8787,0.0
108.7112,82.4770,0.0
107.8011,80.8248,0.0
106.9708,79.0214,0.0
106.1630,77.3824,0.0
104.7796,75.1369,0.0
103.5844,74.1095,0.0
101.6776,73.4522,0.0
101.6776,73.4522,0.0
101.6776,73.4522,1.0
101.6776,73.4522,1.0
104.2549,74.0675,1.0
104.2549,74.0675,0.0
105.9399,76.4494,0.0
106.6428,77.7840,0.0
107.1695,78.8923,0.0
107.8519,80.3455,0.0
109.9012,83.8178,0.0
112.9623,87.3443,0.0
113.8375,88.6237,0.0
113.8375,88.6237,0.0
113.8375,88.6237,1.0
113.8375,88.6237,1.0
111.5697,87.1526,1.0
111.5697,87.1526,0.0
112.0350,89.7461,0.0
111.3281,92.5207,0.0
110.2154,94.7956,0.0
108.7522,96.8084,0.0
107.9390,100.1065,0.0
107.6737,100.8877,0.0
106.9669,101.8579,0.0
106.9669,101.8579,0.0
106.9669,101.8579,1.0
106.9669,101.8579,1.0
99.1307,86.0764,1.0
99.1307,86.0764,0.0
99.4336,85.0148,0.0
98.9743,84.1003,0.0
97.7282,83.1621,0.0
96.0313,82.3820,0.0
93.9847,81.8244,0.0
92.5373,81.7645,0.0
92.5373,81.7645,0.0
92.5373,81.7645,1.0
92.5373,81.7645,1.0
90.3256,79.8115,1.0
90.3256,79.8115,0.0
89.7092,80.5880,0.0
88.8433,81.3041,0.0
86.9682,82.3305,0.0
85.6013,82.7584,0.0
84.3592,82.8928,0.0
82.1726,82.1158,0.0
81.0599,79.7234,0.0
81.0599,79.7234,0.0
81.0599,79.7234,1.0
81.0599,79.7234,1.0
83.0089,82.6455,1.0
83.0089,82.6455,0.0
82.2822,80.8426,0.0
81.4143,79.9785,0.0
80.6276,80.0425,0.0
77.1797,82.4035,0.0
76.0492,82.7053,0.0
75.1588,82.0564,0.0
75.1588,82.0564,0.0
75.1588,82.0564,1.0
75.1588,82.0564,1.0
71.4450,81.9992,1.0
71.4450,81.9992,0.0
73.5761,81.1361,0.0
74.9489,80.3045,0.0
75.5733,79.8730,0.0
76.8794,78.9180,0.0
78.5334,77.7425,0.0
79.6719,77.0443,0.0
91.0919,77.1818,0.0
91.0919,77.1818,0.0
91.0919,77.1818,1.0
91.0919,77.1818,1.0
93.0415,77.1582,1.0
93.0415,77.1582,0.0
94.4104,77.2212,0.0
95.7317,77.6480,0.0
96.9368,78.2870,0.0
98.3578,79.1107,0.0
99.0416,79.4330,0.0
100.2995,79.7674,0.0
100.2995,79.7674,0.0
100.2995,79.7674,1.0
100.2995,79.7674,1.0
97.6642,76.1539,1.0
97.6642,76.1539,0.0
94.5450,75.8693,0.0
93.5220,75.8342,0.0
90.4847,75.6331,0.0
83.1145,73.9877,0.0
76.6055,73.3126,0.0
75.2525,73.5473,0.0
73.3432,74.2786,0.0
70.3567,76.1318,0.0
69.1997,76.4305,0.0
67.8335,75.6452,0.0
67.8229,74.1200,0.0
68.4724,72.9409,0.0
72.0377,70.3411,0.0
73.8896,69.8224,0.0
79.1980,69.3021,0.0
79.1980,69.3021,0.0
79.1980,69.3021,1.0
79.1980,69.3021,1.0
81.7898,69.3856,1.0
81.7898,69.3856,0.0
83.8900,70.2523,0.0
86.4989,70.7527,0.0
92.2680,71.2215,0.0
94.2487,71.5601,0.0
95.9086,72.0741,0.0
97.1923,72.6107,0.0
98.7961,73.3987,0.0
101.6743,75.0120,0.0
103.6141,76.1313,0.0
103.6141,76.1313,0.0
103.6141,76.1313,1.0
103.6141,76.1313,1.0
85.2146,74.1295,1.0
85.2146,74.1295,0.0
83.7058,74.3936,0.0
76.6214,73.5425,0.0
75.2638,73.5662,0.0
73.3379,74.1048,0.0
70.3494,76.0536,0.0
69.2413,76.3219,0.0
68.1886,75.6273,0.0
68.0341,74.3631,0.0
72.4456,70.2508,0.0
74.0434,69.7442,0.0
78.4146,70.0686,0.0
80.0336,70.6020,0.0
81.1074,70.9810,0.0
81.1074,70.9810,0.0
81.1074,70.9810,1.0
81.1074,70.9810,1.0
63.7214,63.9350,1.0
63.7214,63.9350,0.0
62.3596,65.7689,0.0
61.6194,67.2793,0.0
60.5974,71.2892,0.0
60.1909,75.5097,0.0
59.8855,79.3816,0.0
59.2160,85.0526,0.0
58.6410,88.0661,0.0
58.4445,88.8862,0.0
57.9044,90.7820,0.0
57.9044,90.7820,0.0
57.9044,90.7820,1.0
57.9044,90.7820,1.0
57.9828,90.7767,1.0
57.9828,90.7767,0.0
58.8035,88.2284,0.0
59.4198,85.1056,0.0
59.9160,79.3443,0.0
60.0954,75.4740,0.0
60.4606,71.2840,0.0
61.7780,66.3112,0.0
62.3290,65.1788,0.0
64.3748,62.3711,0.0
64.3748,62.3711,0.0
64.3748,62.3711,1.0
64.3748,62.3711,1.0
50.1423,56.7032,1.0
50.1423,56.7032,0.0
50.3192,64.5451,0.0
50.7686,68.7283,0.0
50.9983,69.5195,0.0
52.0729,71.5250,0.0
52.7672,72.2190,0.0
53.9514,72.9351,0.0
53.9514,72.9351,0.0
53.9514,72.9351,1.0
53.9514,72.9351,1.0
54.1265,73.0212,1.0
54.1265,73.0212,0.0
52.2038,73.9058,0.0
50.5928,73.4265,0.0
48.8602,73.6717,0.0
47.7234,74.6624,0.0
47.0512,76.0646,0.0
47.1044,80.6746,0.0
47.3040,82.9185,0.0
46.7815,87.8693,0.0
46.0215,95.5295,0.0
46.6083,97.6164,0.0
47.7311,99.6760,0.0
50.1799,104.0414,0.0
50.1515,107.0717,0.0
50.1515,107.0717,0.0
50.1515,107.0717,1.0
50.1515,107.0717,1.0
50.8294,108.6829,1.0
50.8294,108.6829,0.0
52.7106,110.3151,0.0
54.8793,110.5970,0.0
58.8804,110.9220,0.0
61.1066,112.8650,0.0
61.9745,114.9818,0.0
63.0159,119.1020,0.0
63.4898,121.2194,0.0
63.9204,122.8700,0.0
64.4561,124.5195,0.0
66.5273,128.6696,0.0
69.7191,132.6570,0.0
71.8621,135.4920,0.0
72.4706,136.6003,0.0
73.1722,138.6000,0.0
73.9015,142.7071,0.0
74.8018,148.1435,0.0
74.2837,153.2296,0.0
72.7947,155.4220,0.0
70.5844,156.9797,0.0
70.5844,156.9797,0.0
70.5844,156.9797,1.0
70.5844,156.9797,1.0
89.6900,154.8902,1.0
89.6900,154.8902,0.0
85.0423,150.5711,0.0
84.1665,149.6670,0.0
82.2043,147.5833,0.0
79.7557,144.9525,0.0
77.0768,142.1900,0.0
76.5448,141.6707,0.0
75.6195,140.8003,0.0
75.6195,140.8003,0.0
75.6195,140.8003,1.0
75.6195,140.8003,1.0
76.5488,141.7348,1.0
76.5488,141.7348,0.0
79.9280,144.4102,0.0
82.4056,147.0142,0.0
84.1790,149.1110,0.0
84.9519,150.0292,0.0
87.5919,152.8973,0.0
89.8148,154.8278,0.0
89.8148,154.8278,0.0
89.8148,154.8278,1.0
89.8148,154.8278,1.0
99.6488,153.8765,1.0
99.6488,153.8765,0.0
101.0044,154.7758,0.0
105.5380,156.4553,0.0
106.9688,156.6128,0.0
108.9422,156.4537,0.0
111.3882,155.5811,0.0
113.0395,154.9401,0.0
114.8440,154.6508,0.0
116.5375,154.9853,0.0
117.6839,155.6389,0.0
118.8832,156.3256,0.0
123.2814,156.7508,0.0
127.3820,155.7575,0.0
129.5237,154.8687,0.0
131.7921,153.2596,0.0
132.8006,151.8620,0.0
133.2817,150.6052,0.0
133.2817,150.6052,0.0
133.2817,150.6052,1.0
133.2817,150.6052,1.0
131.3690,150.0592,1.0
131.3690,150.0592,0.0
132.6257,150.9233,0.0
132.5650,152.0584,0.0
131.4449,153.1016,0.0
130.7638,153.5651,0.0
128.6195,154.8262,0.0
127.3622,155.4152,0.0
126.0283,155.9108,0.0
123.4471,156.5335,0.0
118.8574,156.2500,0.0
116.0544,154.1657,0.0
114.2407,154.5096,0.0
112.9933,155.1086,0.0
111.2575,155.7686,0.0
109.8055,155.5208,0.0
109.4663,154.3085,0.0
109.4663,154.3085,0.0
109.4663,154.3085,1.0
109.4663,154.3085,1.0
101.5423,131.2568,1.0
101.5423,131.2568,0.0
99.0218,129.9160,0.0
98.4152,129.4603,0.0
96.6841,127.9016,0.0
95.4149,126.6232,0.0
91.0140,122.4794,0.0
90.2543,121.8347,0.0
86.0224,118.6957,0.0
85.3565,118.2788,0.0
83.5738,117.2792,0.0
83.5738,117.2792,0.0
83.5738,117.2792,1.0
83.5738,117.2792,1.0
85.8231,118.6348,1.0
85.8231,118.6348,0.0
87.0639,119.2123,0.0
91.9466,118.5067,0.0
93.4012,119.3934,0.0
94.4414,120.7537,0.0
95.2637,121.5417,0.0
96.7910,122.5649,0.0
98.5334,123.3629,0.0
99.4660,122.6946,0.0
100.4969,121.3469,0.0
101.5370,121.3705,0.0
103.6358,122.0856,0.0
104.9380,122.0793,0.0
107.5853,122.6626,0.0
116.7989,123.0296,0.0
120.1589,122.3518,0.0
122.7349,121.5632,0.0
128.0453,119.8229,0.0
133.3187,119.1477,0.0
133.3187,119.1477,0.0
133.3187,119.1477,1.0
133.3187,119.1477,1.0
133.4157,121.7202,1.0
133.4157,121.7202,0.0
132.3788,119.8155,0.0
130.8417,119.2921,0.0
126.8553,119.9158,0.0
123.2735,121.2944,0.0
121.4268,122.1203,0.0
120.1682,122.6663,0.0
120.1682,122.6663,0.0
120.1682,122.6663,1.0
120.1682,122.6663,1.0
119.4653,124.0171,1.0
119.4653,124.0171,0.0
118.8436,124.1079,0.0
117.3467,124.2943,0.0
114.3074,124.5883,0.0
112.8778,124.6985,0.0
107.4612,124.8991,0.0
102.9805,124.4702,0.0
101.7403,124.1510,0.0
100.2573,123.5488,0.0
100.2573,123.5488,0.0
100.2573,123.5488,1.0
100.2573,123.5488,1.0
95.0459,121.8011,1.0
95.0459,121.8011,0.0
95.7046,122.2179,0.0
96.3131,122.5760,0.0
97.7836,123.0563,0.0
99.5042,123.1272,0.0
101.1087,124.3085,0.0
107.4942,124.9710,0.0
112.9392,124.3699,0.0
114.1727,124.5001,0.0
117.4338,124.9038,0.0
120.1504,123.9037,0.0
124.0741,123.5204,0.0
125.9768,123.5409,0.0
127.5925,123.2149,0.0
128.5165,123.8239,0.0
126.7504,125.2618,0.0
123.4662,126.2620,0.0
119.4257,126.3890,0.0
112.8712,126.0394,0.0
110.2167,127.0374,0.0
110.2167,127.0374,0.0
110.2167,127.0374,1.0
110.2167,127.0374,1.0
103.9975,128.4565,1.0
103.9975,128.4565,0.0
104.0596,127.5661,0.0
104.9202,126.9707,0.0
109.8577,126.5880,0.0
113.7728,126.1381,0.0
120.7582,126.1580,0.0
122.7541,127.4732,0.0
122.7541,127.4732,0.0
122.7541,127.4732,1.0
122.7541,127.4732,1.0
120.8500,128.1567,1.0
120.8500,128.1567,0.0
122.1026,127.7020,0.0
122.5059,127.1540,0.0
124.4450,125.9528,0.0
126.6170,125.2661,0.0
