x,y,z
0.0876913,0.0511903,0
0.0878726,0.0529094,0
0.0878726,0.0529094,0
0.0878726,0.0529094,0.0001
0.0878726,0.0529094,0.0001
0.0839865,0.0504411,0.0001
0.0839865,0.0504411,0
0.0834819,0.0499159,0
0.0827348,0.049136,0
0.0814431,0.0479676,0
0.0803884,0.0472813,0
0.0796576,0.0469492,0
0.078336,0.0466434,0
0.0763583,0.0468089,0
0.0751006,0.0470965,0
0.073307,0.0474563,0
0.0684255,0.047695,0
0.0670721,0.0480395,0
0.0652472,0.0493387,0
0.0652472,0.0493387,0
0.0652472,0.0493387,0.0001
0.0652472,0.0493387,0.0001
0.0652297,0.0493073,0.0001
0.0652297,0.0493073,0
0.0656767,0.0487393,0
0.0663554,0.0482493,0
0.0672482,0.047923,0
0.0681595,0.0477767,0
0.0733925,0.0476641,0
0.0751141,0.0472291,0
0.0762128,0.0465807,0
0.0762128,0.0465807,0
0.0762128,0.0465807,0.0001
0.0762128,0.0465807,0.0001
0.0782824,0.046567,0.0001
0.0782824,0.046567,0
0.0798375,0.0469032,0
0.0807531,0.0473414,0
0.0814419,0.0478274,0
0.0817418,0.0480755,0
0.0821021,0.048389,0
0.0823994,0.0486483,0
0.0830659,0.0492271,0
0.0837636,0.0500001,0
0.083892,0.0507128,0
0.0833604,0.0511061,0
0.0819142,0.0511106,0
0.0810512,0.0505238,0
0.0797474,0.0504261,0
0.0797474,0.0504261,0
0.0797474,0.0504261,0.0001
0.0797474,0.0504261,0.0001
0.0786609,0.0497498,0.0001
0.0786609,0.0497498,0
0.0758721,0.0497116,0
0.0730216,0.0504629,0
0.0701196,0.0509201,0
0.0679035,0.050422,0
0.0676986,0.0497357,0
0.0679494,0.0494426,0
0.0688633,0.0488998,0
0.0688633,0.0488998,0
0.0688633,0.0488998,0.0001
0.0688633,0.0488998,0.0001
0.067752,0.0504331,0.0001
0.067752,0.0504331,0
0.0700777,0.0507103,0
0.0706539,0.0506651,0
0.0730393,0.050251,0
0.0758739,0.0497904,0
0.0785863,0.0499359,0
0.0797884,0.0502193,0
0.0810541,0.0506456,0
0.0819578,0.0509499,0
0.0832166,0.0512244,0
