x,y,z
134.4611,74.0761,0.8000
136.3720,74.5245,0.8000
139.8992,74.6701,0.8000
139.8992,74.6701,0.8000
139.8992,74.6701,1.8000
139.8992,74.6701,1.8000
139.8957,74.6728,1.8000
139.8957,74.6728,0.8000
136.3738,74.5562,0.8000
134.5057,73.9466,0.8000
130.9999,73.3466,0.8000
129.1621,72.6761,0.8000
128.3543,73.2748,0.8000
127.6806,74.0024,0.8000
126.6952,74.5378,0.8000
125.9545,74.3950,0.8000
126.1303,73.1850,0.8000
126.1303,73.1850,0.8000
126.1303,73.1850,1.8000
126.1303,73.1850,1.8000
125.7347,91.6092,1.8000
125.7347,91.6092,0.8000
126.5366,92.7527,0.8000
127.0320,93.6154,0.8000
128.0834,94.8761,0.8000
129.1752,95.8017,0.8000
135.0558,100.3533,0.8000
135.7834,101.2600,0.8000
136.3406,102.5268,0.8000
136.3673,103.4056,0.8000
135.8552,104.7433,0.8000
134.9352,106.1116,0.8000
134.0270,107.3652,0.8000
133.4092,108.3919,0.8000
132.8301,110.1653,0.8000
132.5288,112.2796,0.8000
132.4000,112.9927,0.8000
132.1374,113.9079,0.8000
132.1374,113.9079,0.8000
132.1374,113.9079,1.8000
132.1374,113.9079,1.8000
133.7911,107.9378,1.8000
133.7911,107.9378,0.8000
135.1657,106.6423,0.8000
136.0733,105.2286,0.8000
136.4136,103.8399,0.8000
136.2806,102.5429,0.8000
135.5191,100.8537,0.8000
134.4113,99.4201,0.8000
130.0180,95.6826,0.8000
127.5714,93.9344,0.8000
126.6447,93.2535,0.8000
126.6447,93.2535,0.8000
126.6447,93.2535,1.8000
126.6447,93.2535,1.8000
122.7159,93.9415,1.8000
122.7159,93.9415,0.8000
123.1716,94.1796,0.8000
125.0302,94.9550,0.8000
127.8553,96.2581,0.8000
129.3189,97.5840,0.8000
129.4994,98.6178,0.8000
129.1633,99.7126,0.8000
130.2848,102.0736,0.8000
130.2848,102.0736,0.8000
130.2848,102.0736,1.8000
130.2848,102.0736,1.8000
130.2010,102.1195,1.8000
130.2010,102.1195,0.8000
129.0331,100.5324,0.8000
128.9310,99.2987,0.8000
128.9054,98.6489,0.8000
128.7142,97.8821,0.8000
127.4608,96.6824,0.8000
126.4766,96.1589,0.8000
123.9010,94.9531,0.8000
121.4377,93.1137,0.8000
121.4377,93.1137,0.8000
121.4377,93.1137,1.8000
121.4377,93.1137,1.8000
116.1422,96.4934,1.8000
116.1422,96.4934,0.8000
115.0130,96.8280,0.8000
114.2093,97.0013,0.8000
112.6792,97.2820,0.8000
111.5731,97.5263,0.8000
110.5039,97.8684,0.8000
109.5743,98.2913,0.8000
108.6203,98.8975,0.8000
107.7501,99.6743,0.8000
107.7501,99.6743,0.8000
107.7501,99.6743,1.8000
107.7501,99.6743,1.8000
104.9976,98.4675,1.8000
104.9976,98.4675,0.8000
106.3608,97.9397,0.8000
109.7347,96.1145,0.8000
110.9595,95.5905,0.8000
114.0792,95.3401,0.8000
114.9756,95.6841,0.8000
116.2396,96.5917,0.8000
116.2396,96.5917,0.8000
116.2396,96.5917,1.8000
116.2396,96.5917,1.8000
101.8576,98.4401,1.8000
101.8576,98.4401,0.8000
99.6058,96.9838,0.8000
96.3846,96.0956,0.8000
92.5663,96.3219,0.8000
90.4736,96.8497,0.8000
89.4158,96.8383,0.8000
88.2432,96.0875,0.8000
88.2432,96.0875,0.8000
88.2432,96.0875,1.8000
88.2432,96.0875,1.8000
87.5773,95.0698,1.8000
87.5773,95.0698,0.8000
89.0742,96.8275,0.8000
90.4339,97.0212,0.8000
91.5666,96.8194,0.8000
93.0825,96.4042,0.8000
95.9230,95.9784,0.8000
97.3593,96.1816,0.8000
100.9732,98.7581,0.8000
100.9180,100.1406,0.8000
100.0680,101.1698,0.8000
100.0680,101.1698,0.8000
100.0680,101.1698,1.8000
100.0680,101.1698,1.8000
97.2096,92.1805,1.8000
97.2096,92.1805,0.8000
98.6691,90.6132,0.8000
99.5280,87.7266,0.8000
99.8839,86.7873,0.8000
100.2741,85.8527,0.8000
100.9394,83.7406,0.8000
101.8416,81.2590,0.8000
101.8416,81.2590,0.8000
101.8416,81.2590,1.8000
101.8416,81.2590,1.8000
103.1680,80.2961,1.8000
103.1680,80.2961,0.8000
102.8877,78.9887,0.8000
99.7543,75.9708,0.8000
98.7451,74.7093,0.8000
